 78,64.0
 74,64.0
 69,64.0
 74,64.0
 78,64.0
 83,64.0
 85,64.0
 86,64.0
 74,64.0
 76,64.0
 78,64.0
 79,64.0
 78,64.0
 76,64.0
 78,64.0
 81,64.0
 69,64.0
 71,64.0
 73,64.0
 74,64.0
 78,64.0
 76,64.0
 79,64.0
 75,64.0
 76,64.0
 78,64.0
 79,64.0
 81,64.0
 83,64.0
 83,64.0
 71,64.0
 73,64.0
 74,64.0
 76,64.0
 74,64.0
 73,64.0
 74,64.0
 76,64.0
 77,64.0
 78,64.0
 74,64.0
 69,64.0
 74,64.0
 78,64.0
 83,64.0
 85,64.0
 86,64.0
 78,64.0
 74,64.0
 69,64.0
 74,64.0
 78,64.0
 81,64.0
 84,64.0
 86,64.0
 88,64.0
 90,64.0
 87,64.0
 83,64.0
 78,64.0
 75,64.0
 81,64.0
 79,64.0
 76,64.0
 71,64.0
 67,64.0
 78,64.0
 76,64.0
 71,64.0
 67,64.0
 64,64.0
 74,64.0
 69,64.0
 66,64.0
 62,64.0
 57,64.0
 59,64.0
 61,64.0
 62,64.0
 64,64.0
 66,64.0
 67,64.0
 64,64.0
 66,64.0
 59,64.0
 64,64.0
 62,64.0
 61,64.0
 62,64.0
 72,64.0
 67,64.0
 69,64.0
 64,64.0
 67,64.0
 66,64.0
 70,64.0
 73,64.0
 76,64.0
 76,64.0
 71,64.0
 73,64.0
 67,64.0
 71,64.0
 69,64.0
 73,64.0
 76,64.0
 79,64.0
 79,64.0
 81,64.0
 83,64.0
 78,64.0
 74,64.0
 71,64.0
 76,64.0
 78,64.0
 76,64.0
 75,64.0
 76,64.0
 78,64.0
 79,64.0
 79,64.0
 76,64.0
 72,64.0
 67,64.0
 70,64.0
 69,64.0
 67,64.0
 81,64.0
 79,64.0
 77,64.0
 76,64.0
 74,64.0
 72,64.0
 86,64.0
 84,64.0
 81,64.0
 84,64.0
 88,64.0
 86,64.0
 84,64.0
 81,64.0
 84,64.0
 89,64.0
 88,64.0
 91,64.0
 89,64.0
 84,64.0
 80,64.0
 77,64.0
 76,64.0
 79,64.0
 77,64.0
 72,64.0
 68,64.0
 65,64.0
 65,64.0
 64,64.0
 64,64.0
 65,64.0
 65,64.0
 65,64.0
 64,64.0
 64,64.0
 65,64.0
 65,64.0
 65,64.0
 64,64.0
 64,64.0
 67,64.0
 70,64.0
 70,64.0
 67,64.0
 64,64.0
 67,64.0
 70,64.0
 73,64.0
 76,64.0
 77,64.0
 78,64.0
 79,64.0
 79,64.0
 78,64.0
 77,64.0
 76,64.0
 79,64.0
 81,64.0
 82,64.0
 83,64.0
 83,64.0
 79,64.0
 76,64.0
 73,64.0
 78,64.0
 74,64.0
 69,64.0
 74,64.0
 78,64.0
 83,64.0
 85,64.0
 86,64.0
 74,64.0
 76,64.0
 78,64.0
 79,64.0
 78,64.0
 76,64.0
 78,64.0
 81,64.0
 69,64.0
 71,64.0
 73,64.0
 74,64.0
 78,64.0
 76,64.0
 79,64.0
 75,64.0
 76,64.0
 78,64.0
 79,64.0
 81,64.0
 83,64.0
 83,64.0
 71,64.0
 73,64.0
 74,64.0
 76,64.0
 74,64.0
 73,64.0
 74,64.0
 76,64.0
 77,64.0
 78,64.0
 74,64.0
 69,64.0
 74,64.0
 78,64.0
 83,64.0
 85,64.0
 86,64.0
 78,64.0
 74,64.0
 69,64.0
 74,64.0
 78,64.0
 81,64.0
 84,64.0
 86,64.0
 88,64.0
 90,64.0
 87,64.0
 83,64.0
 78,64.0
 75,64.0
 81,64.0
 79,64.0
 76,64.0
 71,64.0
 67,64.0
 78,64.0
 76,64.0
 71,64.0
 67,64.0
 64,64.0
 74,64.0
 69,67.0
 66,64.0
 62,64.0
 57,64.0
 59,64.0
 61,64.0
 62,64.0
 64,64.0
 66,64.0
 67,64.0
 64,64.0
 66,64.0
 59,64.0
 64,64.0
 62,64.0
 61,64.0
 62,64.0
 66,64.0
 69,64.0
 74,64.0
 78,64.0
 81,64.0
 83,64.0
 85,64.0
 90,64.0
 86,64.0
 81,64.0
 78,64.0
 74,64.0
 69,64.0
 67,64.0
 70,64.0
 61,64.0
 61,64.0
 62,64.0
 64,64.0
 62,64.0
 66,64.0
 69,64.0
 74,64.0
 78,64.0
 81,64.0
 93,64.0
 62,64.0
 64,64.0
 66,64.0
 66,64.0
 64,64.0
 62,64.0
 61,64.0
 62,64.0
 64,64.0
 62,64.0
 61,64.0
 62,64.0
 64,64.0
 62,64.0
 81,64.0
 93,64.0
